car_brand,car_model,mileage_km,engine_size_cc,transmission,fuel_type,steering_type,drive_train,no_of_seats,no_of_doors,body_type,Power Steering,Air Conditioner,Navigation,Air Bag,Anti-Lock Brake System,Fog Lights,Power Windows,Alloy Wheels,year,price(Ksh)
TOYOTA,HARRIER PREMIUM,70000.0,1980.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,1,1,1,1,2019,2591466.0
Renault,TWINGO EDC,5000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2369425.0
DAIHATSU,MIRA ES L SAIII,23000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2017,2244272.0
MAZDA,CX5 XD L PKG,80000.0,2180.0,Automatic Transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,1,1,1,0,1,1,2017,1831911.0
MERCEDES,S CLASS,89000.0,4300.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2016,6781340.0
JEEP,GRAND CHEROKEE,8000.0,3604.0,Automatic Transmission,Petrol,LHD,2WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,8272811.0
KIA,K8,15000.0,3470.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4787373.0
AUDI,S5 SPORTBACK,76000.0,3000.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,3849276.0
AUDI,TTS COUPE,11000.0,2000.0,Automatic Transmission,Petrol,RHD,4WD,4 Seats,3 Doors,coupe,1,1,0,1,0,0,1,1,2019,6069055.0
BMW,1 SERIES,19000.0,1500.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,3283026.0
LEXUS,RX,76000.0,3456.0,Automatic Transmission,Hybrid,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,7569160.0
TOYOTA,LAND CRUISER,20000.0,4300.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2020,8515736.0
NISSAN,NOTE X FOUR,1000.0,1200.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,1,0,2023,3495487.0
TOYOTA,AQUA Z,11000.0,1500.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,2748496.0
INFINITI,QX56,1000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2023,12155848.999999987
MERCEDES,GLB CLASS,3000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,7486562.0
BMW,X6,72000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,10021026.0
HYUNDAI,CASPER,22000.0,998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2646583.0
TOYOTA,86,57000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2016,4883891.0
JEEP,WRANGLER,40000.0,1995.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,4883891.0
LEXUS,NX,1000.0,2500.0,Automatic Transmission,Petrol,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023,8090185.0
TOYOTA,PRIUS,29000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2016,2290125.0
MAZDA,MAZDA3 FASTBACK,6000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,3097416.0
HONDA,CIVIC,43000.0,2000.0,Manual Transmission,Petrol,RHD,2WD,4 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2018,4900749.0
SUBARU,BRZ,5000.0,2400.0,Manual Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,1,2021,3933693.0
NISSAN,LEAF,29000.0,900.0,Automatic Transmission,Electric/Other,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,3321027.0
SUBARU,WRX S4,5000.0,2400.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,0,1,0,1,0,0,0,1,2022,4883891.0
BMW,5 SERIES,27000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6667179.0
GENESIS,G80,59000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6171593.0
SUZUKI,SWIFT SPORT,4000.0,1400.0,Manual Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,2737503.0
BMW,5 SERIES,90000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5095309.0
TOYOTA,LAND CRUISER,6000.0,3500.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023,12144700.0
TOYOTA,PRIUS,52000.0,1800.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2634335.0
MERCEDES,A CLASS,10000.0,1991.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,4688287.0
TOYOTA,PRIUS,27000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2017,2329854.0
TOYOTA,PRIUS 1.8 A,58000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2461445.0
HYUNDAI,PALISADE,6000.0,3778.0,Automatic Transmission,Petrol,LHD,Other,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,6563225.0
AUDI,A3,29000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,4883891.0
BMW,3 SERIES,16000.0,1998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2022,5948296.0
TOYOTA,ALLION A15,67000.0,1490.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,4 Doors,sedan,1,1,1,1,1,0,1,0,2018,1885773.0
LEXUS,LC500,68000.0,3500.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2017,7135093.0
CADILLAC,XT5,6000.0,3640.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,6138302.0
TOYOTA,PRIUS,89000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,2409154.0
BMW,7 SERIES,149000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,5950023.0
Abarth,595,19000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2017,3175146.0
MERCEDES,GLB CLASS,26000.0,2000.0,Automatic Transmission,Diesel,RHD,Other,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2020,5389269.0
ALFA,ROMEO STELVIO,10000.0,2000.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,4883891.0
TOYOTA,"LAND CRUISER VXR V8  AUTOMATIC TRANSMISSION, A 8 CYLINDER ENGINE,",38000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2019,9007868.0
VOLKSWAGEN,TIGUAN,14000.0,1968.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,5441874.0
HYUNDAI,GRANDEUR,79000.0,2359.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4430758.0
TOYOTA,VITZ F SAFETY EDITION III,75000.0,990.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,0,2019,1030901.0
GENESIS,GV80,46000.0,2996.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,8755992.0
FORD,EVEREST 2.0 BI-TURBO 4WD TITANIUM PLUS,54000.0,2000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2022,8386972.0
MAZDA,MX-30,32000.0,2000.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2020,2429725.0
KIA,MOHAVE,65000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,5529968.0
GENESIS,G80,56000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,6281671.0
TOYOTA,PRIUS PHV A,36000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,3741396.0
ALFA,ROMEO GIULIETTA,46000.0,1800.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2862813.0
AUDI,TT COUPE,20000.0,2000.0,Automatic Transmission,Petrol,RHD,4WD,4 Seats,3 Doors,coupe,1,1,0,1,0,0,1,1,2016,4004762.0
FORD,EVEREST 2.0 TURBO TITANIUM PLUS,100000.0,2000.0,Automatic Transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2019,5559019.0
SUZUKI,SWIFT SPORT,3000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,2459874.0
MERCEDES,C CLASS,51000.0,3982.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,5211511.0
AUDI,RS3,47000.0,2500.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,5492281.0
BMW,X5M,67000.0,4300.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2017,5671609.0
MERCEDES,GLC CLASS,4000.0,2000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,8754422.0
LAND,"ROVER RANGE ROVER SPORT AUTOMATIC TRANSMISSION, A 8 CYLINDER ENGINE",95000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,0,2017,11512183.0
MERCEDES,A CLASS,13000.0,1595.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2896418.0
TOYOTA,86,14000.0,2400.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,0,2022,4019007.0
MAZDA,MX-30EV,4000.0,900.0,Automatic Transmission,Electric/Other,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2021,3222726.0
MITSUBISHI,LANCER,41000.0,2000.0,Manual Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2015,6227809.0
MERCEDES,G CLASS,10000.0,3000.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,5 Doors,suv,0,0,0,0,0,0,0,0,2022,12155848.999999987
TOYOTA,86,30000.0,2000.0,Manual Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,0,2016,3231611.0
Lotus,EXIGE,2000.0,3500.0,Manual Transmission,Petrol,RHD,Other,2 Seats,2 Doors,coupe,0,1,0,1,0,0,1,1,2019,9857323.0
TOYOTA,PRIUS,25000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2020,2994405.0
TOYOTA,VOXY,14000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,4883891.0
NISSAN,AURA,6000.0,1200.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2023,3022984.0
AUDI,Q7,25000.0,2967.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,9775117.0
TOYOTA,PASSO X L PKG,107000.0,990.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,0,1,0,2015,545522.0
GENESIS,G80,31000.0,2199.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,7332201.0
GENESIS,G90,127000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5259562.0
TOYOTA,YARIS,9000.0,1500.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,3 Doors,hatchback,0,1,0,1,0,0,0,1,2021,3300456.0
BMW,7 SERIES,31000.0,2998.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,10952528.0
TOYOTA,PRIUS,20000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,2569324.0
MERCEDES,S CLASS,5000.0,2999.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,12155848.999999987
Renault,LUTECIA,27000.0,1600.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,3014976.0
TOYOTA,PRIUS,27000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,3351177.0
HYUNDAI,GRANDEUR,59000.0,2359.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4694254.0
Lamborghini,AVENTADOR LP700-4,9000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,2 Seats,2 Doors,coupe,1,1,0,0,0,0,1,0,2016,12155848.999999987
MERCEDES,GLC CLASS,77000.0,2143.0,Automatic Transmission,Diesel,LHD,4WD,4 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2018,5073461.0
TOYOTA,LAND CRUISER PRADO,13000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,0,2022,5996975.0
TOYOTA,SUPRA SZ,26000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,2 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2020,6302300.0
KIA,K8,18000.0,1598.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4983975.0
HONDA,CIVIC,13000.0,1500.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2017,2718346.0
TOYOTA,HARRIER,16000.0,2000.0,Automatic Transmission,Petrol,RHD,2WD,7 Seats,5 Doors,suv,0,1,0,0,0,0,0,0,2020,5926312.0
TOYOTA,PRIUS,44000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2020,2837375.0
NISSAN,AURA,1000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,5547869.0
KIA,MOHAVE,11000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,6692147.0
SUBARU,BRZ,57000.0,2000.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,0,2017,2496499.0
SUBARU,WRX STI,45000.0,2000.0,Manual Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4631128.0
TOYOTA,LAND CRUISER PRADO,61000.0,2800.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2019,5689039.0
TOYOTA,PRIUS A,38000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,2867524.0
TOYOTA,PRIUS,5000.0,2000.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,6163427.0
GENESIS,G80,13000.0,2497.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,6632790.0
HYUNDAI,GRANDEUR,36000.0,3342.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4696453.0
TOYOTA,LAND CRUISER PRADO,20000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2018,6147724.0
MERCEDES,"C CLASS C 300 LUXURY (W205), 4DR SEDAN, 2L 4CYL PETROL, AUTOMATIC, REAR WHEEL DRIVE",80000.0,900.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,0,2018,5174452.0
MERCEDES,E CLASS,49000.0,1991.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4975495.0
MERCEDES,C CLASS,7000.0,1999.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,7980421.0
ISUZU,MU-X 3.0 ULTIMATE 2WD,54000.0,3000.0,Automatic Transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2022,6078631.0
GENESIS,G80,57000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6157617.0
BMW,7 SERIES,60000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,7525505.0
TOYOTA,FORTUNER 2.4 V,139000.0,2400.0,Automatic Transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2019,5811680.0
NISSAN,NOTE,30000.0,1200.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2396434.0
MAZDA,MAZDA3 FASTBACK,31000.0,1800.0,Automatic Transmission,Diesel,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2421873.0
GENESIS,G90,66000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,6261728.0
MAZDA,AXELA SPORT,41000.0,2200.0,Automatic Transmission,Diesel,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,4883891.0
TOYOTA,YARIS X,4000.0,1000.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2022,2423443.0
SUBARU,IMPREZA SPORT HYBRID 2.0I EYESIGHT,149000.0,1990.0,Automatic Transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,1,2015,726420.0
LAND,ROVER RANGE ROVER VELAR,116000.0,2995.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2018,4883891.0
TOYOTA,PRIUS G,1000.0,2000.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,4902319.0
TOYOTA,PRIUS S,29000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2811936.0
HONDA,VEZEL X,60000.0,1490.0,Automatic Transmission,Petrol,RHD,2WD,8 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2016,1657451.0
MAZDA,MX-30EV,1000.0,900.0,Automatic Transmission,Electric/Other,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2547183.0
LAND,ROVER DEFENDER,3000.0,3000.0,Automatic Transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,12155848.999999987
SUZUKI,IGNIS,43000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2926254.0
MERCEDES,E CLASS,61000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5141633.0
KIA,K8,6000.0,3470.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,5426014.0
CADILLAC,XT5,3000.0,3640.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,5739446.0
SUZUKI,ALTO LAPIN L,1000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2022,4883891.0
BMW,M4,9000.0,3000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2020,10351990.0
LEXUS,LC500,27000.0,4300.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2017,8454725.0
MAZDA,MAZDA3 FASTBACK,31000.0,1500.0,Manual Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2475734.0
BMW,X4,66000.0,1995.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,6352177.0
TOYOTA,FORTUNER 2.8 V 4WD,50000.0,2800.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2015,5670039.0
BMW,1 SERIES,20000.0,1995.0,Automatic Transmission,Diesel,LHD,2WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2020,4193015.0
GENESIS,G80,51000.0,3470.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5870095.0
TOYOTA,HARRIER HYBRID Z,44000.0,2480.0,Automatic Transmission,Hybrid,RHD,2WD,8 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2021,3313175.0
SUZUKI,SWIFT SPORT,1000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,3014976.0
SUBARU,BRZ GT,94000.0,2000.0,Manual Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2017,2422143.0
NISSAN,NOTE,69000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2020,2280703.0
TOYOTA,PRIUS,17000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2734206.0
MERCEDES,GLE CLASS,88000.0,2999.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,8869054.0
PEUGEOT,308,1000.0,1600.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,5470140.0
SUBARU,IMPREZA SPORT,18000.0,1600.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2588325.0
HYUNDAI,GRANDEUR,80000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4540993.0
GENESIS,GV80,64000.0,3470.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,7653171.0
HONDA,CIVIC,22000.0,1500.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,2978545.0
NISSAN,NOTE,1000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2022,2900815.0
MAZDA,MAZDA3 FASTBACK,1000.0,1990.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2023,3547935.0
MERCEDES,E CLASS,36000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,6054919.0
VOLKSWAGEN,THE BEETLE,57000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2447155.0
NISSAN,JUKE 15RX V SELECTION,116000.0,1490.0,Automatic Transmission,Petrol,RHD,2WD,8 Seats,5 Doors,suv,1,1,1,1,1,1,1,1,2018,1148203.0
KIA,SPORTAGE SPORTAGE,15000.0,900.0,Automatic Transmission,Diesel,LHD,Other,5 Seats,5 Doors,sedan,0,0,0,0,0,0,0,0,2022,4702577.0
BMW,X5,22000.0,2998.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,11696850.0
MERCEDES,GLS CLASS,6000.0,3982.0,Automatic Transmission,Hybrid,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,4883891.0
TOYOTA,PRIUS,12000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2632764.0
FORD,MUSTANG,45000.0,2261.0,Automatic Transmission,Petrol,LHD,2WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2019,4362456.0
KIA,MOHAVE,28000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5971693.0
